證券代碼,年月,目前狀態,上市別,TESG評等公告日,採用永續報告書年度,採用永續報告書是否驗證,SASB主產業,SASB子產業,E_取得碳排相關ISO認證,E_加入國際倡議組織,E_認證_能源管理系統,E_發行綠債及永續債佔資產比%(不含金融業),E_GRI_能源管理揭露度,E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_認證_環境管理系統,E_GRI_廢棄物管理揭露度,E_GRI_生態影響揭露度,S_GRI_人權及社區關係揭露度,S_認證_資訊安全管理系統,S_GRI_資安及客戶隱私揭露度,S_認證_品質管理系統,S_GRI_員工統計揭露度,S_育嬰留停復職率%(合計),S_育嬰留停留任率%(合計),S_失能風險(三年平均),S_失能揭露(Y/N),S_失能揭露,S_認證(職業安全衛生管理系統),S_GRI_員工健康及安全揭露度,S_GRI_員工多元化揭露度,G_GRI_供應鏈管理揭露度,G_GRI_氣候變遷影響揭露度,G_GRI_商業倫理揭露度,G_GRI_競爭行為揭露度,G_GRI_法遵管理揭露度,G_GRI_關鍵事件風險管理揭露度,G_3年內更換會計師事務所_換至非四大(Y/N),G_3年內更換會計師事務所_換至非四大,G_3年內有非會計制度變更的財務重編(Y/N),G_3年內有非會計制度變更的財務重編,G_公司治理評鑑等級,G_董事長/總經理遭處分(Y/N),G_董事長/總經理遭處分,G_設置永續長(Y/N),G_設置永續長
2926 誠品生活,202312  ,Current ,OTC,20231101,2020,N,消費品,多線和專業零售商與配銷商,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.67,90.91,0.75,N,0,0,0,0,0,0,0,0,0,0,N,1,N,1,3,N,1,Y,1
3024 憶聲,202312  ,Current ,TSE,20231101,2022,N,消費品,電器製造,0,0,1,0,2.5,0,0,1,2,0,0,0,0,0,1.5,3,65,76.92,0.33,N,0,1,3,1,0.5,0.5,0,0,0.5,1.5,N,1,N,1,7,N,1,Y,1
3557 嘉威,202312  ,Current ,TSE,20231101,2022,N,消費品,裝潢材料與家具,0,0,0,0,3.5,0,0,2.5,0,2.5,2,1,0,0.5,0,3,65,76.92,0.75,N,0,0,6,2.5,4.5,0.5,2,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
4414 如興,202312  ,Current ,TSE,20231101,2022,N,消費品,服飾、配件與鞋類,0,0,0,0,0,36.95,0,0,1,2.5,0,0,0,0.5,0.5,1,65,0,0.75,N,0,0,0,0,0.5,0,1.5,0,0.5,1.5,Y,0,N,1,7,N,1,Y,1
4433 興采,202312  ,Current ,OTC,20231101,2022,N,消費品,服飾、配件與鞋類,0,0,1,0,4,8.98,0,2.5,1,2.5,0,1,0,0.5,0.5,3,66.67,66.67,0.33,N,0,0,6,3,4.5,0.5,3,0.5,0.5,1.5,N,1,N,1,6,N,1,Y,1
5301 寶得利,202312  ,Current ,OTC,20231101,2021,Y,消費品,多線和專業零售商與配銷商,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,65,76.92,0.75,N,0,1,0,0,0,0,0,0,0,0,N,1,N,1,7,Y,0,Y,1
5306 桂盟,202312  ,Current ,TSE,20231101,2022,N,消費品,玩具及體育商品,2,0,0,0,0.5,0,0,1,0,2,0,0,0,0,0,3,66.67,50,0.75,N,0,0,5.5,2.5,2,0.5,1,0,0.5,1.5,N,1,N,1,4,N,1,Y,1
5902 德記,202312  ,Current ,OTC,20231101,2022,Y,消費品,多線和專業零售商與配銷商,0,0,0,0,5,0,0,1,0,2,0,1,0,1,0,4,65,76.92,0.75,N,0,0,8,1,6,1,2,1,1,3,N,1,N,1,3,N,1,Y,1
5904 寶雅,202312  ,Current ,OTC,20231101,2022,Y,消費品,多線和專業零售商與配銷商,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,35.92,76.92,4.98,Y,1,0,3,4,4,0,2,1,1,3,N,1,N,1,1,N,1,Y,1
6523 達爾膚,202312  ,Current ,OTC,20231101,2022,N,消費品,家用與個人產品,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.5,0,2.5,100,100,0.75,N,0,0,1,1,2,0,0.5,0,0.5,1.5,N,1,N,1,2,N,1,Y,1
6670 復盛應用,202312  ,Current ,TSE,20231101,2022,Y,消費品,玩具及體育商品,1,0,0,0,1,15.21,0,2,1,1,0,0,0,0,0,3,100,100,0.21,N,0,1,4,1,1,0,2,0,1,3,N,1,N,1,3,N,1,Y,1
6703 軒郁,202312  ,Current ,OTC,20231101,2022,Y,消費品,家用與個人產品,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,2,66.67,100,0.75,N,0,0,0,0,2,0,3,0,1,3,N,1,N,1,3,N,1,Y,1
6768 志強-KY,202312  ,Current ,TSE,20231101,2022,Y,消費品,服飾、配件與鞋類,0,0,0,0,5,0,0,4,0,5,0,0,0,1,0.5,4,88.89,100,0.75,N,0,1,12,4,4,1,5,1,1,3,N,1,N,1,6,N,1,N,0
8044 網家,202312  ,Current ,OTC,20231101,2022,Y,消費品,電子商務,0,0,0,0,6,0,0,2,0,5,0,2,0,1,0,6,40.91,78.26,0.72,Y,1,0,12,5,2,1,6,1,1,3,N,1,N,1,2,N,1,Y,1
8404 百和興業-KY,202312  ,Current ,TSE,20231101,2022,Y,消費品,服飾、配件與鞋類,0,0,0,0,8,65.44,0,5,1,5,0,5,0,1,0.5,6,65,76.92,0.75,N,0,1,12,6,9,1,6,1,1,3,N,1,N,1,3,N,1,Y,1
8420 明揚,202312  ,Current ,OTC,20231101,2022,N,消費品,玩具及體育商品,0,0,0,0,0,70.05,0,0,0,0,0,0,0,0.5,0.5,3,37.5,100,60.4,Y,1,2,6,2.5,1.5,0.5,0,0,0.5,1.5,N,1,N,1,3,N,1,Y,1
8426 紅木-KY,202312  ,Current ,OTC,20231101,2022,N,消費品,裝潢材料與家具,0,0,0,0,1.5,0,0,0,1,1,0,0,0,0,0,1.5,65,76.92,0.75,N,0,0,5,0,0.5,0.5,0,0,0.5,1.5,N,1,N,1,4,N,1,Y,1
8443 阿瘦,202312  ,Current ,TSE,20231101,2021,N,消費品,服飾、配件與鞋類,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,2,65,76.92,0.75,N,0,0,1,0.5,2,0,0.5,0,0,0,N,1,N,1,7,N,1,Y,1
8444 綠河-KY,202312  ,Current ,OTC,20231101,2022,Y,消費品,裝潢材料與家具,0,0,0,0,8,22.81,0,5,0,5,0,2,0,1,0.5,6,100,91.67,0.75,N,0,0,12,6,9,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
8454 富邦媒,202312  ,Current ,TSE,20231101,2022,Y,消費品,電子商務,2,1,0,0,4,0,0,0,1,3,0,0,3,1,0,6,74,76.92,13.66,Y,1,1,12,5,5,1,1,0,1,3,N,1,N,1,1,N,1,N,0
8464 億豐,202312  ,Current ,TSE,20231101,2022,Y,消費品,裝潢材料與家具,0,0,0,0,7,0,0,5,0,3,2,2,0,1,0.5,6,100,100,0.75,N,0,0,10,6,6,1,6,1,1,3,N,1,N,1,4,N,1,Y,1
8467 波力-KY,202312  ,Current ,TSE,20231101,2021,N,消費品,玩具及體育商品,0,0,0,0,2,7.79,0,1.5,1,2.5,0,1.5,0,0.5,2.5,1.5,50,100,0.75,N,0,2,3,2.5,5,0,1,0.5,0.5,0.5,N,1,N,1,7,N,1,Y,1
8916 光隆,202312  ,Current ,OTC,20231101,2022,Y,消費品,服飾、配件與鞋類,1,0,1,0,1,45.05,0,5,1,4,0,1,0,1,0.5,4,65,76.92,1.97,Y,1,0,8,5,3,1,0,0,2,3,N,1,N,1,1,N,1,Y,1
8929 富堡,202312  ,Current ,OTC,20231101,2022,N,消費品,家用與個人產品,0,0,0,0,1,0,0,0,1,0.5,0,0,0,0,0.5,2,65,76.92,0.72,Y,1,0,2,2,4.5,0,0.5,0.5,0.5,0.5,N,1,N,1,5,N,1,Y,1
8933 愛地雅,202312  ,Current ,OTC,20231101,2022,N,消費品,玩具及體育商品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,100,76.92,0.33,N,0,1,5,1.5,2,0,0,0,0.5,1.5,N,1,N,1,5,N,1,Y,1
8938 明安,202312  ,Current ,OTC,20231101,2022,N,消費品,玩具及體育商品,0,1,0,0,0,0,1,0,1,0,0,0.5,1,0,2.5,1,100,100,4.56,Y,1,1,4.5,0,1.5,0.5,0,0,0.5,1.5,N,1,N,1,2,N,1,N,0
9802 鈺齊-KY,202312  ,Current ,TSE,20231101,2022,N,消費品,服飾、配件與鞋類,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.5,0,2.5,65,76.92,0.75,N,0,0,5.5,0,0.5,0.5,0,0,0.5,1.5,N,1,N,1,2,N,1,Y,1
9904 寶成,202312  ,Current ,TSE,20231101,2022,Y,消費品,服飾、配件與鞋類,0,0,1,0,4,0,0,5,0,5,0,1,0,1,0,6,85.53,79.55,0.05,Y,1,1,12,5,9,1,3,0,1,3,N,1,N,1,2,N,1,Y,1
9910 豐泰,202312  ,Current ,TSE,20231101,2022,Y,消費品,服飾、配件與鞋類,0,0,0,0,3,0,0,5,0,5,0,0,0,1,0,6,78.95,100,0.16,N,0,0,12,4,9,1,4,1,1,3,N,1,N,1,3,N,1,Y,1
9911 櫻花,202312  ,Current ,TSE,20231101,2022,N,消費品,電器製造,0,0,0,0,2.5,0,0,2,0,1.5,0,0.5,0,0.5,0.5,2.5,70,85.71,0.75,N,0,1,6,3,2,0.5,1,0.5,0.5,1.5,N,1,N,1,5,N,1,Y,1
9914 美利達,202312  ,Current ,TSE,20231101,2022,N,消費品,玩具及體育商品,0,0,0,0,4,0,0,0,0,2.5,0,1,0,0.5,0.5,3,100,100,0.38,N,0,0,6,3,4.5,0.5,3,0.5,0.5,1.5,N,1,N,1,6,N,1,Y,1
9921 巨大,202312  ,Current ,TSE,20231101,2022,Y,消費品,玩具及體育商品,2,0,0,0,7,11.53,0,5,1,5,0,2,1,1,0,6,27.27,91.67,0.41,Y,1,1,12,4,7,1,3,1,2,2,N,1,N,1,4,N,1,Y,1
9924 福興,202312  ,Current ,TSE,20231101,2022,N,消費品,裝潢材料與家具,2,0,0,0,4,5.31,0,2.5,1,2.5,0,0.5,0,0.5,0.5,3,86.67,92.31,142.17,Y,1,0,6,1.5,3,0.5,1.5,0,1,1.5,N,1,N,1,3,N,1,N,0
9934 成霖,202312  ,Current ,TSE,20231101,2022,Y,消費品,裝潢材料與家具,0,0,1,0,5,0,0,4,0,4,0,0,0,1,0.5,5,100,0,0.75,N,0,0,11,2,7,1,3,1,1,3,N,1,N,1,4,N,1,Y,1
9938 百和,202312  ,Current ,TSE,20231101,2022,N,消費品,服飾、配件與鞋類,1,1,2,0,1,42.05,0,0,1,1.5,0,0.5,1,0,1.5,1,65,76.92,0.75,N,0,1,0,2,1.5,0,0.5,0,0.5,1.5,N,1,N,1,3,N,1,Y,1
1101 台泥,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,4,2,2,0,5,45.92,2,3,1,5,4,3,1,0,0.5,4,71.43,100,0.75,N,0,1,11,1,1,1,2,1,1,3,N,1,N,1,1,N,1,Y,1
1102 亞泥,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,3,2,3,0,6,72.63,1,5,0,5,0,2,1,0,1.5,3,50,0,0.19,Y,1,3,12,1,2,1,0,0,1,3,N,1,N,1,2,N,1,Y,1
1103 嘉泥,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,6,100,0,0.02,Y,1,0,2,2,2,1,1,0,1,3,N,1,N,1,2,N,1,Y,1
1104 環泥,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,1,0,0,0,2,14.54,0,1,0,0,0,0,0,1,1.5,5,75,50,0.75,N,0,0,4,1,3,1,0,0,1,3,N,1,N,1,3,N,1,Y,1
1108 幸福,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,建築材料,1,0,0,0,4,1,0,2.5,0,2.5,2,2.5,0,0.5,1.5,2,75,50,0.75,N,0,0,6,3,5,0,3,0.5,0.5,1,N,1,N,1,4,N,1,Y,1
1109 信大,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,建築材料,1,0,0,0,1.5,0,0,1.5,0,1.5,1,0,0,0,1.5,2.5,75,0,0.04,N,0,2,6,0.5,0.5,0.5,0,0,0.5,1.5,N,1,N,1,5,N,1,Y,1
1110 東泥,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,建築材料,1,0,0,0,4,0,0,2.5,0,2.5,0,1,0,0.5,1.5,3,75,50,0.75,N,0,1,6,3,4,0.5,3,0.5,0.5,1.5,N,1,N,1,5,N,1,Y,1
1584 精剛,202312  ,Current ,OTC,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,2,0,0,3,2,5,0,1,0,0,3.5,5,75,100,0.22,N,0,1,12,5,4,0,1,0,1,3,N,1,N,1,3,N,1,Y,1
1802 台玻,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,1,0,2,0,6,99.08,0,4,0,5,1,0,0,1,2.5,5,80.65,69.23,10.63,Y,1,1,11,2,7,1,2,1,1,3,N,1,N,1,3,N,1,Y,1
2002 中鋼,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,2,1,1,0,5,98.49,0,5,1,4,0,1,1,0,0.5,3,100,100,0.75,N,0,3,8,2,7,0,0,0,1,3,N,1,N,1,1,N,1,Y,1
2006 東和鋼鐵,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,2,1,2,0,5,0,0,5,1,5,0,1,1,1,0.5,6,100,100,0.75,N,0,1,12,6,9,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
2007 燁興,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,1,0,3,0,0,2,1,2,0,0,0,0.5,1.5,3,100,100,5.09,Y,1,1,6,2.5,2,0.5,0,0,0.5,1.5,N,1,N,1,4,N,1,Y,1
2008 高興昌,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0.5,6,75,50,0.28,N,0,2,12,0,1,1,0,0,1,3,N,1,N,1,7,N,1,Y,1
2009 第一銅,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,金屬與採礦,0,0,0,0,3,78.51,0,1.5,1,1.5,0,0,0,0.5,2.5,3,75,50,11.27,Y,1,0,6,2.5,2,0.5,1.5,0,0.5,1.5,N,1,N,1,5,N,1,Y,1
2010 春源,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,3,0,0,2.5,1,2.5,2,1,0,0.5,0.5,3,100,100,6.71,Y,1,3,6,3,3,0.5,1.5,0.5,0.5,1,N,1,N,1,5,N,1,Y,1
2012 春雨,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,4,20.01,0,2.5,1,2.5,0,1,0,0.5,2.5,3,100,71.43,5.69,N,0,1,6,2.5,4,0.5,1.5,0,0.5,1.5,N,1,N,1,4,N,1,Y,1
2014 中鴻,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,2,1,1,0,5,100,0,0,1,0,0,0,0,0,3.5,2,100,100,0.01,Y,1,4,10,1,2,1,0,0,1,3,N,1,N,1,2,N,1,Y,1
2015 豐興,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,2,1,0,0,3.5,94,0,2.5,1,2.5,2,1,0,0.5,1.5,2.5,75,50,0.73,N,0,2,6,3,4,0.5,0.5,0.5,0.5,1.5,N,1,N,1,2,N,1,Y,1
2017 官田鋼,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,1,0,2.5,0,0,0,1,2.5,0,0.5,0,0.5,2.5,3,75,50,0.75,N,0,1,6,2.5,4.5,0.5,1.5,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
2020 美亞,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,3.5,0,0,2.5,1,0,0,0,0,0.5,1.5,3,75,50,0.75,N,0,1,1,1.5,0.5,0,0,0,0.5,1.5,N,1,N,1,4,Y,0,Y,1
2022 聚亨,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,1.5,0,0,0,1,1.5,0,0.5,0,0,2.5,1.5,100,0,0.75,N,0,0,5.5,2,2.5,0,0.5,0,0.5,0,N,1,N,1,3,N,1,Y,1
2023 燁輝,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,3,9.44,0,5,1,3,0,0,0,0,0.5,4,75,100,0.75,N,0,1,10,0,2,1,1,1,1,3,N,1,N,1,3,N,1,Y,1
2025 千興,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,3,75,50,0.14,Y,1,0,6,2.5,1.5,0.5,0,0,0.5,1.5,N,1,N,1,7,Y,0,Y,1
2027 大成鋼,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,5,0,0,5,0,5,4,5,0,1,1.5,3,100,100,0.73,N,0,1,12,6,9,1,3,1,1,3,N,1,N,1,5,N,1,Y,1
2028 威致,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,6,89.74,0,5,0,5,0,2,0,1,2,6,75,50,0.28,N,0,0,12,5,8,1,6,1,1,3,N,1,N,1,7,N,1,Y,1
2029 盛餘,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,2,0,1,0,5,0,0,5,2,5,0,0,0,0,1.5,6,75,50,0.79,N,0,4,12,0,1,1,0,0,1,3,N,1,N,1,4,N,1,Y,1
2030 彰源,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,4,0,0,2.5,1,2.5,2,1,0,0.5,1.5,3,66.67,50,1.99,N,0,0,6,3,4.5,0.5,1.5,0,0.5,1.5,N,1,N,1,7,N,1,Y,1
2031 新光鋼,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,0,0,0,2,1,5,0,0,0,0,1.5,6,75,50,0.75,N,0,1,7,4,7,0,1,1,1,3,N,1,N,1,6,N,1,Y,1
2034 允強,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,1,0,1,0,2.5,0,0,2,1,2.5,0,0,0,0,0.5,3,66.67,50,0.34,N,0,3,6,0.5,0.5,0.5,1.5,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
2035 唐榮,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,2,0,0,0,3,4.81,0,2.5,0,2.5,0,1,0,0.5,2.5,3,100,100,1.13,Y,1,2,6,3,4.5,0.5,3,0.5,0.5,1.5,N,1,N,1,2,N,1,Y,1
2059 川湖,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,1,100,0,1.5,2,2,0,1,0,0.5,0.5,1.5,92.86,50,0,Y,1,2,2,3,4.5,0.5,1.5,0.5,0.5,1,N,1,N,1,4,N,1,Y,1
2063 世鎧,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,4,99.19,0,2.5,2,2.5,0,1,0,0.5,1.5,3,100,50,0.75,N,0,0,6,3,4.5,0.5,2.5,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
2065 世豐,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,3,0,0,2.5,1,2.5,0,0,0,0,2.5,3,75,50,1.56,N,0,0,6,1,2,0.5,1.5,0.5,0.5,1.5,N,1,N,1,4,N,1,Y,1
2211 長榮鋼,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,1,0,0,5,0,0,5,0,5,4,1,0,1,0.5,6,66.67,50,0.75,N,0,2,12,6,9,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
2504 國產,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,3,0,0,0,3,15.49,0,0,0,0,0,0,0,0,0.5,5,75,0,38.91,Y,1,0,0,2,7,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
4754 國碳科,202312  ,Current ,OTC,20231101,2022,Y,提煉與礦產加工,建築材料,0,0,0,0,8,0,0,5,1,5,0,0,0,0,0.5,3,75,50,0.75,N,0,2,8,2,4,0,0,0,1,3,N,1,N,1,5,N,1,Y,1
5007 三星,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,2,0,1,0,0,2.5,1,2.5,0,1,0,0.5,4,3,100,100,0.22,N,0,2,6,2.5,3.5,0.5,1,0.5,0.5,1.5,N,1,N,1,5,N,1,Y,1
5009 榮剛,202312  ,Current ,OTC,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,2,0,1,0,5,0,0,5,1,5,0,0,0,0,2,3,66.67,50,4.47,N,0,3,12,0,1,1,0,0,1,3,N,1,N,1,1,N,1,Y,1
5011 久陽,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,1,0,0,0,1.5,0,0,1.5,2,2.5,0,0.5,0,0.5,2.5,3,100,50,0.19,Y,1,0,6,1,0.5,0.5,1.5,0.5,0.5,1.5,N,1,N,1,2,N,1,Y,1
5013 強新,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,3,0,0,2.5,1,2.5,0,1,0,0.5,3,3,100,50,0.6,N,0,2,6,3,4.5,0.5,1.5,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
5538 東明-KY,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,1,0,0,0,0,2.5,1,2.5,0,0,0,0,0.5,3,96,100,0.34,N,0,1,6,1,1,0.5,0,0,0.5,1.5,N,1,N,1,7,N,1,Y,1
6248 沛波,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,鋼鐵製造商,0,0,0,0,1,0,0,1.5,0,1.5,0,0.5,0,0,1,3,100,50,0.28,N,0,0,4.5,2,0.5,0,0,0,0.5,1.5,N,1,N,1,2,N,1,Y,1
6505 台塑化,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,石油和天然氣-精煉與行銷,1,1,0,0,5,0,0,5,1,5,4,2,1,0,0.5,6,100,50,0,Y,1,3,12,6,6,1,6,1,1,3,N,1,N,1,2,N,1,Y,1
8349 恒耀,202312  ,Current ,OTC,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,6,0,0,5,1,5,4,0,0,1,2,6,71.43,100,0.02,Y,1,0,12,5,9,1,3,1,1,3,N,1,N,1,4,N,1,Y,1
8415 大國鋼,202312  ,Current ,OTC,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0.5,3,100,100,0.75,N,0,0,2,5,9,1,3,1,1,3,N,1,N,1,3,N,1,Y,1
8926 台汽電,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,煤炭運營,1,0,0,0,5,1.91,0,4,0,5,0,0,0,1,0.5,6,100,50,0.73,N,0,0,12,2,5,1,1,1,1,3,N,1,N,1,2,N,1,Y,1
8927 北基,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,石油和天然氣-精煉與行銷,0,0,0,0,1,0,0,2.5,0,2.5,0,0,0,0,0,3,75,100,11.38,Y,1,0,6,1.5,1,0.5,1.5,0.5,0.5,1.5,N,1,N,1,7,N,1,N,0
8931 大汽電,202312  ,Current ,OTC,20231101,2022,N,提煉與礦產加工,煤炭運營,1,0,0,0,3,0,0,2.5,1,2.5,0,2.5,0,0.5,0.5,3,50,50,0.25,Y,1,1,6,1.5,3,0,1.5,0,0.5,1.5,N,1,N,1,3,N,1,Y,1
8936 國統,202312  ,Current ,OTC,20231101,2022,Y,提煉與礦產加工,鋼鐵製造商,1,0,0,0,2,0,0,5,0,5,0,0,0,0,1.5,5,75,100,0.75,N,0,0,12,2,1,0,1,0,2,3,N,1,N,1,4,Y,0,Y,1
9930 中聯資源,202312  ,Current ,TSE,20231101,2022,Y,提煉與礦產加工,建築材料,3,0,3,0,4,16.02,0,5,1,5,0,0,0,0,1.5,4,100,50,0.02,Y,1,2,12,1,2,1,0,0,1,3,N,1,N,1,2,N,1,Y,1
9937 全國,202312  ,Current ,TSE,20231101,2022,N,提煉與礦產加工,石油和天然氣-精煉與行銷,0,0,0,0,3.5,0,0,2.5,0,2.5,0,1,0,0,0,3,80,100,0.75,N,0,0,6,3,4.5,0.5,2.5,0.5,0.5,1.5,N,1,N,1,4,N,1,Y,1
1301 台塑,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,2,2,0,0,4,0,0,5,1,0,0,0,1,0,0.5,2,100,87.5,1.41,Y,1,3,10,0,1,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
1303 南亞,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,3,2,1,0,5,0,0,5,1,5,0,0,0,0,0.5,3,166.67,94.55,0,Y,1,2,12,2,1,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
1304 台聚,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,3,1,1,0,5,12.37,1,5,1,5,0,0,0,0,0.5,6,100,100,0.56,Y,1,1,12,0,5,1,0,0,2,3,N,1,N,1,2,N,1,Y,1
1305 華夏,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,2,0,1,0,5,22.61,0,5,1,5,0,1,1,1,1.5,6,100,100,0.67,Y,1,2,12,2,1,1,0,0,2,3,N,1,N,1,2,N,1,Y,1
1308 亞聚,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,2,0,8,0,0,5,1,0,0,0,0,0,0,3,71.43,66.67,0.02,N,0,1,11,0,5,1,0,0,1,3,N,1,N,1,3,N,1,Y,1
1309 台達化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,2,0,5,36.39,0,5,1,5,0,0,0,0,0.5,3,71.43,66.67,0,Y,1,1,12,0,1,1,0,0,1,3,N,1,N,1,2,N,1,Y,1
1310 台苯,202312  ,Current ,TSE,20231101,2022,N,資源轉化,化學,1,0,0,0,2,98.73,0,2.5,1,2.5,0,0.5,0,0.5,1.5,2.5,100,66.67,0.02,Y,1,2,6,2.5,3.5,0.5,1.5,0,0.5,1.5,N,1,N,1,3,N,1,Y,1
1312 國喬,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,0,0,4,34.79,0,4,0,3,0,0,0,1,2.5,2,71.43,66.67,0.15,Y,1,2,12,0,2,1,3,0,1,3,N,1,N,1,5,N,1,Y,1
1313 聯成,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,2,0,1,0,6,0,0,5,1,5,3,1,0,1,1.5,6,71.43,66.67,0,N,0,2,12,6,9,1,5,1,1,3,N,1,N,1,4,N,1,Y,1
1314 中石化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,4,0,1,0,8,0,1,4,1,4,0,0,0,1,2.5,5,75,100,0.02,Y,1,1,12,5,5,1,6,1,1,3,N,1,N,1,3,N,1,Y,1
